crop,tau,tau_lab,lime_tha,yield_resp,profit_yr1,npv
Wheat,0.5,Q50,6.4,0.42477147003935045,-522.8096598382872,-287.1951584449995
Wheat,0.5,Q50,6.5,0.4186874241812649,-536.6704897919147,-304.43071935966344
Wheat,0.5,Q50,6.6000000000000005,0.4122119598592577,-550.7064560230394,-322.0585306301417
Wheat,0.5,Q50,6.7,0.40534507707332906,-564.9175585316613,-340.07859225643415
Wheat,0.5,Q50,6.800000000000001,0.39808677582347873,-579.3037973177802,-358.4909042385408
Wheat,0.5,Q50,6.9,0.39043705610970686,-593.8651723813961,-377.2954665764616
Wheat,0.5,Q50,7,0.38239591793201355,-608.601683722509,-396.4922792701965
Wheat,0.8,Q80,0.1,0.04388330106853425,8.49655975521912,32.83798292047167
Wheat,0.8,Q80,0.2,0.08685208215003731,16.583926687441007,64.75950220067915
Wheat,0.8,Q80,0.30000000000000004,0.1289063432445092,24.262100796665663,95.76455784062244
Wheat,0.8,Q80,0.4,0.17004608435194987,31.53108208289308,125.85314984030151
Wheat,0.8,Q80,0.5,0.21027130547235934,38.390870546123246,155.02527819971638
Wheat,0.8,Q80,0.6000000000000001,0.2495820066057377,44.841466186356215,183.28094291886714
Wheat,0.8,Q80,0.7000000000000001,0.2879781877520848,50.88286900359191,210.62014399775362
Wheat,0.8,Q80,0.8,0.32545984891140073,56.515078997830386,237.04288143637592
Wheat,0.8,Q80,0.9,0.36202699008368544,61.738096169071625,262.54915523473403
Wheat,0.8,Q80,1,0.39767961126893897,66.55192051731562,287.13896539282786
Wheat,0.8,Q80,1.1,0.4324177124671614,70.95655204256241,310.8123119106576
Wheat,0.8,Q80,1.2000000000000002,0.4662412936783526,74.95199074481195,333.56919478822323
Wheat,0.8,Q80,1.3,0.4991503549025125,78.53823662406424,355.40961402552455
Wheat,0.8,Q80,1.4000000000000001,0.5311448961396413,81.7152896803193,376.3335696225616
Wheat,0.8,Q80,1.5,0.5622249173897388,84.48314991357708,396.34106157933445
Wheat,0.8,Q80,1.6,0.5923904186528053,86.84181732383769,415.4320898958432
Wheat,0.8,Q80,1.7000000000000002,0.6216413999288406,88.79129191110107,433.6066545720878
Wheat,0.8,Q80,1.8,0.6499778612178445,90.3315736753672,450.8647556080682
Wheat,0.8,Q80,1.9000000000000001,0.6773998025198174,91.46266261663604,467.20639300378423
Wheat,0.8,Q80,2,0.703907223834759,92.18455873490771,482.6315667592362
Wheat,0.8,Q80,2.1,0.7295001251626694,92.49726203018207,497.1402768744238
Wheat,0.8,Q80,2.2,0.7541785065035488,92.40077250245929,510.73252334934756
Wheat,0.8,Q80,2.3000000000000003,0.7779423678573969,91.89509015173928,523.408306184007
Wheat,0.8,Q80,2.4000000000000004,0.8007917092242136,90.98021497802188,535.1676253784019
Wheat,0.8,Q80,2.5,0.8227265306039994,89.65614698130742,546.010480932533
Wheat,0.8,Q80,2.6,0.8437468319967539,87.92288616159561,555.9368728463996
Wheat,0.8,Q80,2.7,0.8638526134024772,85.78043251888664,564.9468011200023
Wheat,0.8,Q80,2.8000000000000003,0.8830438748211694,83.22878605318039,573.0402657533407
Wheat,0.8,Q80,2.9000000000000004,0.9013206162528302,80.2679467644769,580.2172667464147
Wheat,0.8,Q80,3,0.91868283769746,76.8979146527762,586.4778040992247
Wheat,0.8,Q80,3.1,0.9351305391550586,73.11868971807826,591.8218778117706
Wheat,0.8,Q80,3.2,0.9506637206256259,68.93027196038304,596.2494878840521
Wheat,0.8,Q80,3.3000000000000003,0.9652823821091622,64.3326613796907,599.7606343160696
Wheat,0.8,Q80,3.4000000000000004,0.9789865236056671,59.325857976000975,602.3553171078227
Wheat,0.8,Q80,3.5,0.9917761451151409,53.90986174931413,604.0335362593117
Wheat,0.8,Q80,3.6,1.0036512466375835,48.084672699630005,604.7952917705366
Wheat,0.8,Q80,3.7,1.014611828172995,41.85029082694865,604.6405836414972
Wheat,0.8,Q80,3.8000000000000003,1.0246578897213754,35.20671613127013,603.5694118721938
Wheat,0.8,Q80,3.9000000000000004,1.0337894312827243,28.153948612594263,601.5817764626258
Wheat,0.8,Q80,4,1.042006452857042,20.691988270921172,598.6776774127936
Wheat,0.8,Q80,4.1000000000000005,1.0493089544443288,12.820835106250797,594.8571147226976
Wheat,0.8,Q80,4.2,1.0556969360445843,4.540489118583366,590.1200883923374
Wheat,0.8,Q80,4.3,1.0611703976578086,-4.149049692081348,584.4665984217129
Wheat,0.8,Q80,4.4,1.0657293392840015,-13.247781325743517,577.8966448108239
Wheat,0.8,Q80,4.5,1.0693737609231635,-22.75570578240263,570.4102275596711
Wheat,0.8,Q80,4.6000000000000005,1.0721036625752944,-32.67282306205908,562.0073466682541
Wheat,0.8,Q80,4.7,1.0739190442403939,-42.99913316471287,552.6880021365725
Wheat,0.8,Q80,4.800000000000001,1.074819905918462,-53.73463609036389,542.4521939646268
Wheat,0.8,Q80,4.9,1.074806247609499,-64.87933183901208,531.2999221524168
Wheat,0.8,Q80,5,1.0738780693135053,-76.43322041065738,519.2311866999434
Wheat,0.8,Q80,5.1000000000000005,1.0720353710304802,-88.39630180530003,506.24598760720517
Wheat,0.8,Q80,5.2,1.0692781527604236,-100.76857602294001,492.3443248742027
Wheat,0.8,Q80,5.300000000000001,1.0656064145033357,-113.55004306357728,477.52619850093595
Wheat,0.8,Q80,5.4,1.061020156259217,-126.74070292721154,461.79160848740526
Wheat,0.8,Q80,5.5,1.0555193780280672,-140.3405556138431,445.1405548336104
Wheat,0.8,Q80,5.6000000000000005,1.049104079809886,-154.34960112347187,427.5730375395515
Wheat,0.8,Q80,5.7,1.0417742616046737,-168.76783945609787,409.08905660522817
Wheat,0.8,Q80,5.800000000000001,1.0335299234124298,-183.5952706117214,389.68861203064023
Wheat,0.8,Q80,5.9,1.0243710652331552,-198.83189459034185,369.3717038157887
Wheat,0.8,Q80,6,1.0142976870668494,-214.47771139195947,348.1383319606731
Wheat,0.8,Q80,6.1000000000000005,1.0033097889135123,-230.5327210165746,325.9884964652929
Wheat,0.8,Q80,6.2,0.991407370773144,-246.9969234641868,302.9221973296486
Wheat,0.8,Q80,6.300000000000001,0.9785904326457441,-263.8703187347965,278.9394345537396
Wheat,0.8,Q80,6.4,0.9648589745313134,-281.1529068284032,254.040208137567
Wheat,0.8,Q80,6.5,0.9502129964298518,-298.844687745007,228.22451808113044
Wheat,0.8,Q80,6.6000000000000005,0.9346524983413587,-316.9456614846082,201.49236438442927
Wheat,0.8,Q80,6.7,0.9181774802658348,-335.45582804720647,173.84374704746438
Wheat,0.8,Q80,6.800000000000001,0.9007879422032788,-354.3751874328024,145.2786660702343
Wheat,0.8,Q80,6.9,0.8824838841536922,-373.7037396413952,115.79712145274073
Wheat,0.8,Q80,7,0.8632653061170745,-393.44148467298527,85.3991131949831
Fababean,0.2,Q20,0.1,0.01135898412672159,-4.38282866551818,3.9921905871951218
Fababean,0.2,Q20,0.2,0.02239424338574409,-8.958192696100394,7.55316231709525
Fababean,0.2,Q20,0.30000000000000004,0.0331057777770675,-13.726092091746644,10.682915189700381
Fababean,0.2,Q20,0.4,0.043493587300691805,-18.686526852456932,13.381449205010504
Fababean,0.2,Q20,0.5,0.05355767195661701,-23.839496978231256,15.648764363025627
Fababean,0.2,Q20,0.6000000000000001,0.06329803174484314,-29.185002469069623,17.48486066374575
Fababean,0.2,Q20,0.7000000000000001,0.07271466666537016,-34.72304332497202,18.889738107170885
Fababean,0.2,Q20,0.8,0.08180757671819808,-40.45361954593846,19.863396693301
Fababean,0.2,Q20,0.9,0.09057676190332692,-46.37673113196892,20.405836422136133
Fababean,0.2,Q20,1,0.09902222222075667,-52.492378083063414,20.517057293676302
Fababean,0.2,Q20,1.1,0.10714395767048732,-58.80056039922197,20.19705930792142
Fababean,0.2,Q20,1.2000000000000002,0.11494196825251887,-65.30127808044455,19.44584246487156
Fababean,0.2,Q20,1.3,0.12241625396685132,-71.99453112673118,18.26340676452665
Fababean,0.2,Q20,1.4000000000000001,0.1295668148134847,-78.88031953808182,16.649752206886802
Fababean,0.2,Q20,1.5,0.13639365079241894,-85.9586433144965,14.604878791951933
Fababean,0.2,Q20,1.6,0.14289676190365413,-93.22950245597524,12.12878651972207
Fababean,0.2,Q20,1.7000000000000002,0.14907614814719022,-100.69289696251799,9.221475390197213
Fababean,0.2,Q20,1.8,0.1549318095230272,-108.34882683412476,5.882945403377391
Fababean,0.2,Q20,1.9000000000000001,0.16046374603116512,-116.19729207079563,2.113196559262491
Fababean,0.2,Q20,2,0.16567195767160392,-124.23829267253046,-2.087771142147318
Fababean,0.2,Q20,2.1,0.17055644444434362,-132.47182863932937,-6.719957700852206
Fababean,0.2,Q20,2.2,0.1751172063493842,-140.89789997119234,-11.783363116852087
Fababean,0.2,Q20,2.3000000000000003,0.17935424338672573,-149.5165066681193,-17.277987390146933
Fababean,0.2,Q20,2.4000000000000004,0.18326755555636817,-158.32764873011035,-23.2038305207368
Fababean,0.2,Q20,2.5,0.1868571428583115,-167.33132615716534,-29.560892508621578
Fababean,0.2,Q20,2.6,0.1901230052925557,-176.5275389492845,-36.34917335380152
Fababean,0.2,Q20,2.7,0.19306514285910087,-185.91628710646756,-43.56867305627634
Fababean,0.2,Q20,2.8000000000000003,0.1956835555579469,-195.49757062871475,-51.21939161604621
Fababean,0.2,Q20,2.9000000000000004,0.19797824338909387,-205.27138951602592,-59.30132903311102
Fababean,0.2,Q20,3,0.19994920635254168,-215.23774376840117,-67.81448530747087
Fababean,0.2,Q20,3.1,0.20159644444829047,-225.39663338584046,-76.75886043912573
Fababean,0.2,Q20,3.2,0.2029199576763401,-235.74805836834378,-86.13445442807563
Fababean,0.2,Q20,3.3000000000000003,0.20391974603669072,-246.29201871591107,-95.94126727432041
Fababean,0.2,Q20,3.4000000000000004,0.20459580952934223,-257.0285144285425,-106.17929897786024
Fababean,0.2,Q20,3.5,0.20494814815429457,-267.95754550623786,-116.84854953869512
Fababean,0.2,Q20,3.6,0.2049767619115479,-279.07911194899725,-127.94901895682489
Fababean,0.2,Q20,3.7,0.20468165080110207,-290.39321375682084,-139.48070723224976
Fababean,0.2,Q20,3.8000000000000003,0.2040628148229572,-301.89985092970835,-151.44361436496962
Fababean,0.2,Q20,3.9000000000000004,0.20312025397711317,-313.5990234676599,-163.83774035498448
Fababean,0.2,Q20,4,0.2018539682635701,-325.49073137067546,-176.66308520229427
Fababean,0.2,Q20,4.1000000000000005,0.20026395768232785,-337.57497463875524,-189.91964890689928
Fababean,0.2,Q20,4.2,0.19835022223338666,-349.85175327189876,-203.6074314687989
Fababean,0.2,Q20,4.3,0.19611276191674631,-362.3210672701064,-217.72643288799372
Fababean,0.2,Q20,4.4,0.1935515767324068,-374.9829166333783,-232.27665316448366
Fababean,0.2,Q20,4.5,0.19066666668036822,-387.83730136171397,-247.25809229826845
Fababean,0.2,Q20,4.6000000000000005,0.18745803176063067,-400.8842214551138,-262.67075028934823
Fababean,0.2,Q20,4.7,0.18392567197319384,-414.1236769135777,-278.51462713772315
Fababean,0.2,Q20,4.800000000000001,0.180069587318058,-427.55566773710564,-294.789722843393
Fababean,0.2,Q20,4.9,0.175889777795223,-441.1801939256975,-311.49603740635786
Fababean,0.2,Q20,5,0.17138624340468908,-454.9972554793534,-328.63357082661753
Fababean,0.2,Q20,5.1000000000000005,0.16655898414645592,-469.0068523980735,-346.2023231041725
Fababean,0.2,Q20,5.2,0.16140800002052366,-483.20898468185754,-364.20229423902236
Fababean,0.2,Q20,5.300000000000001,0.15593329102689232,-497.60365233070564,-382.63348423116724
Fababean,0.2,Q20,5.4,0.15013485716556202,-512.1908553446176,-401.49589308060683
Fababean,0.2,Q20,5.5,0.1440126984365325,-526.9705937235938,-420.78952078734176
Fababean,0.2,Q20,5.6000000000000005,0.13756681483980382,-541.9428674676341,-440.51436735137173
Fababean,0.2,Q20,5.7,0.13079720637537626,-557.1076765767381,-460.6704327726963
Fababean,0.2,Q20,5.800000000000001,0.12370387304324941,-572.4650210509064,-481.25771705131626
Fababean,0.2,Q20,5.9,0.11628681484342356,-588.0149008901387,-502.27622018723105
Fababean,0.2,Q20,6,0.10854603177589854,-603.7573160944349,-523.7259421804408
Fababean,0.2,Q20,6.1000000000000005,0.10048152384067449,-619.6922666637955,-545.6068830309457
Fababean,0.2,Q20,6.2,0.09209329103775131,-635.8197525982198,-567.9190427387455
Fababean,0.2,Q20,6.300000000000001,0.08338133336712898,-652.1397738977083,-590.6624213038405
Fababean,0.2,Q20,6.4,0.07434565082880773,-668.6523305622608,-613.8370187262302
Fababean,0.2,Q20,6.5,0.06498624342278735,-685.3574225918771,-637.4428350059148
Fababean,0.2,Q20,6.6000000000000005,0.0553031111490677,-702.2550499865578,-661.4798701428948
Fababean,0.2,Q20,6.7,0.04529625400764913,-719.3452127463023,-685.9481241371695
Fababean,0.2,Q20,6.800000000000001,0.034965671998531414,-736.627910871111,-710.8475969887394
Fababean,0.2,Q20,6.9,0.024311365121714563,-754.1031443609836,-736.1782886976041
Fababean,0.2,Q20,7,0.01333333337719868,-771.7709132159202,-761.9401992637639
Fababean,0.5,Q50,0.1,0.04590704932072422,16.164633108614886,50.012063266728
Fababean,0.5,Q50,0.2,0.0908209977343884,31.738619452755806,98.70126295067087
Fababean,0.5,Q50,0.30000000000000004,0.13474184524099253,46.721959032422774,146.06759905182867
Fababean,0.5,Q50,0.4,0.1776695918405366,61.11465184761576,192.1110715702013
Fababean,0.5,Q50,0.5,0.21960423753302064,74.9166978983348,236.83168050578885
Fababean,0.5,Q50,0.6000000000000001,0.26054578231844466,88.1280971845799,280.22942585859136
Fababean,0.5,Q50,0.7000000000000001,0.30049422619680854,100.74884970635097,322.3043076286086
Fababean,0.5,Q50,0.8,0.3394495691681124,112.77895546364809,363.05632581584075
Fababean,0.5,Q50,0.9,0.3774118112323563,124.21841445647131,402.4854804202879
Fababean,0.5,Q50,1,0.41438095238954004,135.06722668482047,440.5917714419498
Fababean,0.5,Q50,1.1,0.45035699263966383,145.32539214869578,477.3751988808268
Fababean,0.5,Q50,1.2000000000000002,0.4853399319827276,154.9929108480971,512.8357627369186
Fababean,0.5,Q50,1.3,0.5193297704187311,164.0697827830243,546.9734630102249
Fababean,0.5,Q50,1.4000000000000001,0.5523265079476748,172.55600795347772,579.7882997007466
Fababean,0.5,Q50,1.5,0.5843301445695582,180.4515863594571,611.2802728084829
Fababean,0.5,Q50,1.6,0.6153406802843818,187.75651800096256,641.4493823334343
Fababean,0.5,Q50,1.7000000000000002,0.6453581150921452,194.47080287799398,670.2956282756003
Fababean,0.5,Q50,1.8,0.6743824489928486,200.59444099055153,697.8190106349815
Fababean,0.5,Q50,1.9000000000000001,0.702413681986492,206.12743233863503,724.0195294115774
Fababean,0.5,Q50,2,0.7294518140730752,211.06977692224459,748.897184605388
Fababean,0.5,Q50,2.1,0.7554968452525985,215.42147474138022,772.4519762164139
Fababean,0.5,Q50,2.2,0.7805487755250617,219.1825257960419,794.6839042446545
Fababean,0.5,Q50,2.3000000000000003,0.8046076048904649,222.35293008622955,815.59296869011
Fababean,0.5,Q50,2.4000000000000004,0.827673333348808,224.93268761194327,835.1791695527802
Fababean,0.5,Q50,2.5,0.8497459609000911,226.9217983731831,853.4425068326657
Fababean,0.5,Q50,2.6,0.8708254875443141,228.3202623699488,870.3829805297655
Fababean,0.5,Q50,2.7,0.890911913281477,229.12807960224063,886.0005906440807
Fababean,0.5,Q50,2.8000000000000003,0.91000523811158,229.34525007005846,900.2953371756104
Fababean,0.5,Q50,2.9000000000000004,0.928105462034623,228.9717737734025,913.2672201243556
Fababean,0.5,Q50,3,0.9452125850506057,228.00765071227238,924.9162394903151
Fababean,0.5,Q50,3.1,0.9613266071595284,226.45288088666837,935.2423952734896
Fababean,0.5,Q50,3.2,0.976447528361391,224.3074642965903,944.2456874738789
Fababean,0.5,Q50,3.3000000000000003,0.9905753486561939,221.57140094203845,951.9261160914834
Fababean,0.5,Q50,3.4000000000000004,1.0037100680439366,218.2446908230125,958.2836811263026
Fababean,0.5,Q50,3.5,1.0158516865246192,214.32733393951264,963.3183825783368
Fababean,0.5,Q50,3.6,1.0270002040982416,209.81933029153873,967.0302204475856
Fababean,0.5,Q50,3.7,1.0371556207648043,204.72067987909105,969.4191947340498
Fababean,0.5,Q50,3.8000000000000003,1.0463179365243067,199.0313827021693,970.4853054377288
Fababean,0.5,Q50,3.9000000000000004,1.054487151376749,192.75143876077357,970.2285525586224
Fababean,0.5,Q50,4,1.0616632653221312,185.88084805490377,968.6489360967305
Fababean,0.5,Q50,4.1000000000000005,1.0678462783604534,178.4196105845599,965.7464560520536
Fababean,0.5,Q50,4.2,1.073036190491716,170.3677263497426,961.5211124245926
Fababean,0.5,Q50,4.3,1.0772330017159182,161.7251953504511,955.9729052143459
Fababean,0.5,Q50,4.4,1.0804367120330605,152.4920175866855,949.101834421314
Fababean,0.5,Q50,4.5,1.0826473214431425,142.66819305844604,940.907900045497
Fababean,0.5,Q50,4.6000000000000005,1.0838648299461646,132.2537217657325,931.3911020868948
Fababean,0.5,Q50,4.7,1.0840892375421263,121.24860370854492,920.5514405455071
Fababean,0.5,Q50,4.800000000000001,1.0833205442310283,109.6528388868835,908.3889154213348
Fababean,0.5,Q50,4.9,1.08155875001287,97.46642730074814,894.9035267143773
Fababean,0.5,Q50,5,1.078803854887652,84.68936895013871,880.0952744246346
Fababean,0.5,Q50,5.1000000000000005,1.0750558588553738,71.32166383505546,863.9641585521068
Fababean,0.5,Q50,5.2,1.0703147619160358,57.36331195549826,846.5101790967943
Fababean,0.5,Q50,5.300000000000001,1.0645805640696375,42.814313311467004,827.7333360586962
Fababean,0.5,Q50,5.4,1.0578532653161792,27.674667902961914,807.6336294378134
Fababean,0.5,Q50,5.5,1.0501328656556608,11.944375729982767,786.2110592341451
Fababean,0.5,Q50,5.6000000000000005,1.041419365088082,-4.376563207470554,763.4656254476915
Fababean,0.5,Q50,5.7,1.0317127636134438,-21.288148909397478,739.3973280784534
Fababean,0.5,Q50,5.800000000000001,1.0210130612317452,-38.790381375798574,714.0061671264297
Fababean,0.5,Q50,5.9,1.009320257942987,-56.88326060667339,687.2921425916214
Fababean,0.5,Q50,6,0.9966343537471681,-75.56678660202238,659.2552544740277
Fababean,0.5,Q50,6.1000000000000005,0.9829553486442894,-94.84095936184553,629.8955027736484
Fababean,0.5,Q50,6.2,0.9682832426343505,-114.70577888614241,599.2128874904845
Fababean,0.5,Q50,6.300000000000001,0.9526180357173516,-135.16124517491346,567.207408624535
Fababean,0.5,Q50,6.4,0.9359597278932927,-156.20735822815834,533.8790661758007
Fababean,0.5,Q50,6.5,0.918308319162174,-177.84411804587694,499.22786014428164
Fababean,0.5,Q50,6.6000000000000005,0.8996638095239949,-200.07152462806982,463.253790529977
Fababean,0.5,Q50,6.7,0.8800261989787566,-222.8895779747362,425.95685733288826
Fababean,0.5,Q50,6.800000000000001,0.8593954875264573,-246.29827808587703,387.3370605530132
Fababean,0.5,Q50,6.9,0.8377716751670983,-270.2976249614916,347.3944001903535
Fababean,0.5,Q50,7,0.8151547619006793,-294.8876186015802,306.1288762449087
Fababean,0.8,Q80,0.1,0.08399775081864276,38.81907782450194,100.75091718994575
Fababean,0.8,Q80,0.2,0.16621698882402436,76.5803851533168,199.13276008396235
Fababean,0.8,Q80,0.30000000000000004,0.24665771401614475,113.28392198644454,295.14552868204964
Fababean,0.8,Q80,0.4,0.32531992639500396,148.92968832388522,388.78922298420787
Fababean,0.8,Q80,0.5,0.4022036259606019,183.51768416563874,480.06384299043674
Fababean,0.8,Q80,0.6000000000000001,0.4773088127129388,217.04790951170526,568.9693887007365
Fababean,0.8,Q80,0.7000000000000001,0.5506354866520143,249.52036436208462,655.5058601151072
Fababean,0.8,Q80,0.8,0.6221836477778288,280.93504871677686,739.6732572335484
Fababean,0.8,Q80,0.9,0.6919532960903819,311.29196257578207,821.4715800560605
Fababean,0.8,Q80,1,0.759944431589674,340.59110593910015,900.9008285826436
Fababean,0.8,Q80,1.1,0.8261570542757048,368.83247880673116,977.9610028132973
Fababean,0.8,Q80,1.2000000000000002,0.8905911641484745,396.0160811786751,1052.6521027480221
Fababean,0.8,Q80,1.3,0.953246761207983,422.1419130549318,1124.9741283868173
Fababean,0.8,Q80,1.4000000000000001,1.0141238454542305,447.2099744355018,1194.927079729684
Fababean,0.8,Q80,1.5,1.0732224168872164,471.22026532038433,1262.5109567766206
Fababean,0.8,Q80,1.6,1.1305424755069413,494.1727857095798,1327.7257595276283
Fababean,0.8,Q80,1.7000000000000002,1.186084021313405,516.0675356030882,1390.571487982707
Fababean,0.8,Q80,1.8,1.2398470543066074,536.9045150009096,1451.0481421418558
Fababean,0.8,Q80,1.9000000000000001,1.2918315744865487,556.6837239030438,1509.155722005076
Fababean,0.8,Q80,2,1.3420375818532289,575.405162309491,1564.8942275723673
Fababean,0.8,Q80,2.1,1.3904650764066477,593.0688302202509,1618.2636588437288
Fababean,0.8,Q80,2.2,1.4371140581468056,609.674727635324,1669.2640158191616
Fababean,0.8,Q80,2.3000000000000003,1.4819845270737022,625.22285455471,1717.8952984986652
Fababean,0.8,Q80,2.4000000000000004,1.5250764831873376,639.7132109784087,1764.1575068822392
Fababean,0.8,Q80,2.5,1.5663899264877115,653.1457969064202,1808.0506409698837
Fababean,0.8,Q80,2.6,1.6059248569748243,665.5206123387447,1849.5747007615994
Fababean,0.8,Q80,2.7,1.6436812746486762,676.8376572753823,1888.7296862573858
Fababean,0.8,Q80,2.8000000000000003,1.6796591795092668,687.0969317163327,1925.5155974572435
Fababean,0.8,Q80,2.9000000000000004,1.7138585715565962,696.2984356615962,1959.9324343611718
Fababean,0.8,Q80,3,1.7462794507906647,704.4421691111725,1991.9801969691712
Fababean,0.8,Q80,3.1,1.7769218172114716,711.5281320650615,2021.6588852812408
Fababean,0.8,Q80,3.2,1.8057856708190174,717.5563245232636,2048.968499297381
Fababean,0.8,Q80,3.3000000000000003,1.832871011613302,722.5267464857784,2073.909039017593
Fababean,0.8,Q80,3.4000000000000004,1.8581778395943256,726.4393979526062,2096.4805044418745
Fababean,0.8,Q80,3.5,1.8817061547620877,729.2942789237471,2116.682895570228
Fababean,0.8,Q80,3.6,1.9034559571165888,731.0913893992008,2134.5162124026515
Fababean,0.8,Q80,3.7,1.9234272466578286,731.8307293789674,2149.980454939146
Fababean,0.8,Q80,3.8000000000000003,1.9416200233858072,731.5122988630467,2163.075623179711
Fababean,0.8,Q80,3.9000000000000004,1.9580342873005248,730.1360978514392,2173.8017171243478
Fababean,0.8,Q80,4,1.9726700384019809,727.7021263441443,2182.1587367730544
Fababean,0.8,Q80,4.1000000000000005,1.985527276690176,724.2103843411624,2188.146682125832
Fababean,0.8,Q80,4.2,1.99660600216511,719.6608718424937,2191.7655531826813
Fababean,0.8,Q80,4.3,2.0059062148267826,714.0535888481377,2193.0153499436
Fababean,0.8,Q80,4.4,2.013427914675194,707.3885353580944,2191.89607240859
Fababean,0.8,Q80,4.5,2.019171101710344,699.6657113723643,2188.407720577651
Fababean,0.8,Q80,4.6000000000000005,2.0231357759322335,690.8851168909471,2182.550294450783
Fababean,0.8,Q80,4.7,2.0253219373408613,681.0467519138426,2174.323794027986
Fababean,0.8,Q80,4.800000000000001,2.025729585936228,670.1506164410509,2163.7282193092587
Fababean,0.8,Q80,4.9,2.0243587217183334,658.1967104725724,2150.7635702946027
Fababean,0.8,Q80,5,2.0212093446871777,645.1850340084067,2135.4298469840173
Fababean,0.8,Q80,5.1000000000000005,2.016281454842761,631.115587048554,2117.7270493775036
Fababean,0.8,Q80,5.2,2.009575052185083,615.988369593014,2097.6551774750596
Fababean,0.8,Q80,5.300000000000001,2.001090136714144,599.8033816417873,2075.2142312766878
Fababean,0.8,Q80,5.4,1.9908267084299434,582.5606231948732,2050.4042107823852
Fababean,0.8,Q80,5.5,1.9787847673324817,564.260094252272,2023.2251159921543
Fababean,0.8,Q80,5.6000000000000005,1.964964313421759,544.9017948139838,1993.6769469059943
Fababean,0.8,Q80,5.7,1.949365346697775,524.4857248800084,1961.7597035239046
Fababean,0.8,Q80,5.800000000000001,1.9319878671605297,503.011884450346,1927.4733858458862
Fababean,0.8,Q80,5.9,1.9128318748100235,480.4802735249965,1890.8179938719381
Fababean,0.8,Q80,6,1.8918973696462567,456.8908921039606,1851.7935276020626
Fababean,0.8,Q80,6.1000000000000005,1.8691843516692277,432.24374018723654,1810.3999870362559
Fababean,0.8,Q80,6.2,1.8446928208789377,406.5388177748257,1766.6373721745204
Fababean,0.8,Q80,6.300000000000001,1.8184227772753863,379.77612486672774,1720.5056830168553
Fababean,0.8,Q80,6.4,1.790374220858574,351.95566146294277,1672.0049195632619
Fababean,0.8,Q80,6.5,1.7605471516285007,323.0774275634709,1621.135081813739
Fababean,0.8,Q80,6.6000000000000005,1.7289415695851658,293.14142316831146,1567.8961697682862
Fababean,0.8,Q80,6.7,1.6955574747285702,262.14764827746546,1512.2881834269056
Fababean,0.8,Q80,6.800000000000001,1.660394867058713,230.096102890932,1454.3111227895943
Fababean,0.8,Q80,6.9,1.6234537465755945,196.98678700871153,1393.9649878563546
Fababean,0.8,Q80,7,1.5847341132792152,162.81970063080405,1331.2497786271858
